Entity,Code,Day,Weekly new ICU admissions,145336-annotations
Netherlands,NLD,2021-05-23,181,
Netherlands,NLD,2021-05-24,177,
Netherlands,NLD,2021-05-25,162,
Netherlands,NLD,2021-05-26,148,
Netherlands,NLD,2021-05-27,141,
Netherlands,NLD,2021-05-28,144,
Netherlands,NLD,2021-05-29,137,
Netherlands,NLD,2021-05-30,124,
Netherlands,NLD,2021-05-31,115,
Netherlands,NLD,2021-06-01,103,
Netherlands,NLD,2021-06-02,96,
Netherlands,NLD,2021-06-03,92,
Netherlands,NLD,2021-06-04,79,
Netherlands,NLD,2021-06-05,69,
Netherlands,NLD,2021-06-06,66,
Netherlands,NLD,2021-06-07,63,
Netherlands,NLD,2021-06-08,60,
Netherlands,NLD,2021-06-09,58,
Netherlands,NLD,2021-06-10,59,
Netherlands,NLD,2021-06-11,53,
Netherlands,NLD,2021-06-12,51,
Netherlands,NLD,2021-06-13,48,
Netherlands,NLD,2021-06-14,49,
Netherlands,NLD,2021-06-15,52,
Netherlands,NLD,2021-06-16,54,
Netherlands,NLD,2021-06-17,48,
Netherlands,NLD,2021-06-18,44,
Netherlands,NLD,2021-06-19,43,
Netherlands,NLD,2021-06-20,39,
Netherlands,NLD,2021-06-21,36,
Netherlands,NLD,2021-06-22,34,
Netherlands,NLD,2021-06-23,31,
Netherlands,NLD,2021-06-24,27,
Netherlands,NLD,2021-06-25,25,
Netherlands,NLD,2021-06-26,24,
Netherlands,NLD,2021-06-27,23,
Netherlands,NLD,2021-06-28,22,
Netherlands,NLD,2021-06-29,18,
Netherlands,NLD,2021-06-30,13,
Netherlands,NLD,2021-07-01,13,
Netherlands,NLD,2021-07-02,11,
Netherlands,NLD,2021-07-03,8,
Netherlands,NLD,2021-07-04,5,
Netherlands,NLD,2021-07-05,4,
Netherlands,NLD,2021-07-06,6,
Netherlands,NLD,2021-07-07,6,
Netherlands,NLD,2021-07-08,6,
Netherlands,NLD,2021-07-09,7,
Netherlands,NLD,2021-07-10,8,
Netherlands,NLD,2021-07-11,12,
Netherlands,NLD,2021-07-12,12,
Netherlands,NLD,2021-07-13,12,
Netherlands,NLD,2021-07-14,15,
Netherlands,NLD,2021-07-15,17,
Netherlands,NLD,2021-07-16,21,
Netherlands,NLD,2021-07-17,25,
Netherlands,NLD,2021-07-18,23,
Netherlands,NLD,2021-07-19,29,
Netherlands,NLD,2021-07-20,47,
Netherlands,NLD,2021-07-21,57,
Netherlands,NLD,2021-07-22,65,
Netherlands,NLD,2021-07-23,67,
Netherlands,NLD,2021-07-24,79,
Netherlands,NLD,2021-07-25,93,
Netherlands,NLD,2021-07-26,101,
Netherlands,NLD,2021-07-27,98,
Netherlands,NLD,2021-07-28,109,
Netherlands,NLD,2021-07-29,122,
Netherlands,NLD,2021-07-30,129,
Netherlands,NLD,2021-07-31,125,
Netherlands,NLD,2021-08-01,128,
Netherlands,NLD,2021-08-02,132,
Netherlands,NLD,2021-08-03,125,
Netherlands,NLD,2021-08-04,114,
Netherlands,NLD,2021-08-05,114,
Netherlands,NLD,2021-08-06,124,
Netherlands,NLD,2021-08-07,128,
Netherlands,NLD,2021-08-08,127,
Netherlands,NLD,2021-08-09,125,
Netherlands,NLD,2021-08-10,132,
Netherlands,NLD,2021-08-11,139,
Netherlands,NLD,2021-08-12,134,
Netherlands,NLD,2021-08-13,123,
Netherlands,NLD,2021-08-14,119,
Netherlands,NLD,2021-08-15,114,
Netherlands,NLD,2021-08-16,105,
Netherlands,NLD,2021-08-17,97,
Netherlands,NLD,2021-08-18,91,
Netherlands,NLD,2021-08-19,86,
Netherlands,NLD,2021-08-20,94,
Netherlands,NLD,2021-08-21,95,
Netherlands,NLD,2021-08-22,92,
Netherlands,NLD,2021-08-23,94,
Netherlands,NLD,2021-08-24,105,
Netherlands,NLD,2021-08-25,110,
Netherlands,NLD,2021-08-26,107,
Netherlands,NLD,2021-08-27,103,
Netherlands,NLD,2021-08-28,111,
Netherlands,NLD,2021-08-29,116,
Netherlands,NLD,2021-08-30,117,
Netherlands,NLD,2021-08-31,105,
Netherlands,NLD,2021-09-01,95,
Netherlands,NLD,2021-09-02,102,
Netherlands,NLD,2021-09-03,98,
Netherlands,NLD,2021-09-04,86,
Netherlands,NLD,2021-09-05,80,
Netherlands,NLD,2021-09-06,84,
Netherlands,NLD,2021-09-07,85,
Netherlands,NLD,2021-09-08,98,
Netherlands,NLD,2021-09-09,96,
Netherlands,NLD,2021-09-10,95,
Netherlands,NLD,2021-09-11,103,
Netherlands,NLD,2021-09-12,101,
Netherlands,NLD,2021-09-13,94,
Netherlands,NLD,2021-09-14,92,
Netherlands,NLD,2021-09-15,82,
Netherlands,NLD,2021-09-16,81,
Netherlands,NLD,2021-09-17,79,
Netherlands,NLD,2021-09-18,67,
Netherlands,NLD,2021-09-19,68,
Netherlands,NLD,2021-09-20,69,
Netherlands,NLD,2021-09-21,73,
Netherlands,NLD,2021-09-22,79,
Netherlands,NLD,2021-09-23,71,
Netherlands,NLD,2021-09-24,72,
Netherlands,NLD,2021-09-25,74,
Netherlands,NLD,2021-09-26,75,
Netherlands,NLD,2021-09-27,70,
Netherlands,NLD,2021-09-28,62,
Netherlands,NLD,2021-09-29,51,
Netherlands,NLD,2021-09-30,52,
Netherlands,NLD,2021-10-01,48,
Netherlands,NLD,2021-10-02,49,
Netherlands,NLD,2021-10-03,47,
Netherlands,NLD,2021-10-04,51,
Netherlands,NLD,2021-10-05,65,
Netherlands,NLD,2021-10-06,70,
Netherlands,NLD,2021-10-07,71,
Netherlands,NLD,2021-10-08,70,
Netherlands,NLD,2021-10-09,67,
Netherlands,NLD,2021-10-10,69,
Netherlands,NLD,2021-10-11,73,
Netherlands,NLD,2021-10-12,66,
Netherlands,NLD,2021-10-13,63,
Netherlands,NLD,2021-10-14,70,
Netherlands,NLD,2021-10-15,75,
Netherlands,NLD,2021-10-16,85,
Netherlands,NLD,2021-10-17,89,
Netherlands,NLD,2021-10-18,87,
Netherlands,NLD,2021-10-19,98,
Netherlands,NLD,2021-10-20,107,
Netherlands,NLD,2021-10-21,109,
Netherlands,NLD,2021-10-22,119,
Netherlands,NLD,2021-10-23,118,
Netherlands,NLD,2021-10-24,122,
Netherlands,NLD,2021-10-25,129,
Netherlands,NLD,2021-10-26,122,
Netherlands,NLD,2021-10-27,125,
Netherlands,NLD,2021-10-28,121,
Netherlands,NLD,2021-10-29,126,
Netherlands,NLD,2021-10-30,124,
Netherlands,NLD,2021-10-31,121,
Netherlands,NLD,2021-11-01,120,
Netherlands,NLD,2021-11-02,128,
Netherlands,NLD,2021-11-03,140,
Netherlands,NLD,2021-11-04,151,
Netherlands,NLD,2021-11-05,153,
Netherlands,NLD,2021-11-06,166,
Netherlands,NLD,2021-11-07,178,
Netherlands,NLD,2021-11-08,195,
Netherlands,NLD,2021-11-09,191,
Netherlands,NLD,2021-11-10,184,
Netherlands,NLD,2021-11-11,187,
Netherlands,NLD,2021-11-12,193,
Netherlands,NLD,2021-11-13,206,
Netherlands,NLD,2021-11-14,212,
Netherlands,NLD,2021-11-15,203,
Netherlands,NLD,2021-11-16,224,
Netherlands,NLD,2021-11-17,234,
Netherlands,NLD,2021-11-18,258,
Netherlands,NLD,2021-11-19,273,
Netherlands,NLD,2021-11-20,266,
Netherlands,NLD,2021-11-21,269,
Netherlands,NLD,2021-11-22,277,
Netherlands,NLD,2021-11-23,289,
Netherlands,NLD,2021-11-24,300,
Netherlands,NLD,2021-11-25,297,
Netherlands,NLD,2021-11-26,294,
Netherlands,NLD,2021-11-27,313,
Netherlands,NLD,2021-11-28,324,
Netherlands,NLD,2021-11-29,338,
Netherlands,NLD,2021-11-30,334,
Netherlands,NLD,2021-12-01,329,
Netherlands,NLD,2021-12-02,338,
Netherlands,NLD,2021-12-03,328,
Netherlands,NLD,2021-12-04,306,
Netherlands,NLD,2021-12-05,293,
Netherlands,NLD,2021-12-06,296,
Netherlands,NLD,2021-12-07,285,
Netherlands,NLD,2021-12-08,289,
Netherlands,NLD,2021-12-09,264,
Netherlands,NLD,2021-12-10,280,
Netherlands,NLD,2021-12-11,292,
Netherlands,NLD,2021-12-12,292,
Netherlands,NLD,2021-12-13,270,
Netherlands,NLD,2021-12-14,281,
Netherlands,NLD,2021-12-15,269,
Netherlands,NLD,2021-12-16,270,
Netherlands,NLD,2021-12-17,256,
Netherlands,NLD,2021-12-18,244,
Netherlands,NLD,2021-12-19,237,
Netherlands,NLD,2021-12-20,237,
Netherlands,NLD,2021-12-21,221,
Netherlands,NLD,2021-12-22,215,
Netherlands,NLD,2021-12-23,206,
Netherlands,NLD,2021-12-24,192,
Netherlands,NLD,2021-12-25,185,
Netherlands,NLD,2021-12-26,182,
Netherlands,NLD,2021-12-27,181,
Netherlands,NLD,2021-12-28,182,
Netherlands,NLD,2021-12-29,183,
Netherlands,NLD,2021-12-30,177,
Netherlands,NLD,2021-12-31,175,
Netherlands,NLD,2022-01-01,170,
Netherlands,NLD,2022-01-02,164,
Netherlands,NLD,2022-01-03,156,
Netherlands,NLD,2022-01-04,152,
Netherlands,NLD,2022-01-05,136,
Netherlands,NLD,2022-01-06,129,
Netherlands,NLD,2022-01-07,123,
Netherlands,NLD,2022-01-08,122,
Netherlands,NLD,2022-01-09,118,
Netherlands,NLD,2022-01-10,119,
Netherlands,NLD,2022-01-11,112,
Netherlands,NLD,2022-01-12,110,
Netherlands,NLD,2022-01-13,110,
Netherlands,NLD,2022-01-14,106,
Netherlands,NLD,2022-01-15,101,
Netherlands,NLD,2022-01-16,103,
Netherlands,NLD,2022-01-17,93,
Netherlands,NLD,2022-01-18,79,
Netherlands,NLD,2022-01-19,75,
Netherlands,NLD,2022-01-20,79,
Netherlands,NLD,2022-01-21,78,
Netherlands,NLD,2022-01-22,75,
Netherlands,NLD,2022-01-23,68,
Netherlands,NLD,2022-01-24,67,
Netherlands,NLD,2022-01-25,67,
Netherlands,NLD,2022-01-26,75,
Netherlands,NLD,2022-01-27,70,
Netherlands,NLD,2022-01-28,76,
Netherlands,NLD,2022-01-29,78,
Netherlands,NLD,2022-01-30,80,
Netherlands,NLD,2022-01-31,81,
Netherlands,NLD,2022-02-01,93,
Netherlands,NLD,2022-02-02,97,
Netherlands,NLD,2022-02-03,102,
Netherlands,NLD,2022-02-04,103,
Netherlands,NLD,2022-02-05,102,
Netherlands,NLD,2022-02-06,105,
Netherlands,NLD,2022-02-07,108,
Netherlands,NLD,2022-02-08,108,
Netherlands,NLD,2022-02-09,107,
Netherlands,NLD,2022-02-10,104,
Netherlands,NLD,2022-02-11,95,
Netherlands,NLD,2022-02-12,99,
Netherlands,NLD,2022-02-13,97,
Netherlands,NLD,2022-02-14,95,
Netherlands,NLD,2022-02-15,87,
Netherlands,NLD,2022-02-16,81,
Netherlands,NLD,2022-02-17,78,
Netherlands,NLD,2022-02-18,85,
Netherlands,NLD,2022-02-19,93,
Netherlands,NLD,2022-02-20,94,
Netherlands,NLD,2022-02-21,92,
Netherlands,NLD,2022-02-22,95,
Netherlands,NLD,2022-02-23,96,
Netherlands,NLD,2022-02-24,103,
Netherlands,NLD,2022-02-25,95,
Netherlands,NLD,2022-02-26,89,
Netherlands,NLD,2022-02-27,89,
Netherlands,NLD,2022-02-28,89,
Netherlands,NLD,2022-03-01,86,
Netherlands,NLD,2022-03-02,90,
Netherlands,NLD,2022-03-03,82,
Netherlands,NLD,2022-03-04,84,
Netherlands,NLD,2022-03-05,81,
Netherlands,NLD,2022-03-06,83,
Netherlands,NLD,2022-03-07,85,
Netherlands,NLD,2022-03-08,82,
Netherlands,NLD,2022-03-09,84,
Netherlands,NLD,2022-03-10,93,
Netherlands,NLD,2022-03-11,104,
Netherlands,NLD,2022-03-12,101,
Netherlands,NLD,2022-03-13,99,
Netherlands,NLD,2022-03-14,97,
Netherlands,NLD,2022-03-15,110,
Netherlands,NLD,2022-03-16,111,
Netherlands,NLD,2022-03-17,107,
Netherlands,NLD,2022-03-18,103,
Netherlands,NLD,2022-03-19,104,
Netherlands,NLD,2022-03-20,110,
Netherlands,NLD,2022-03-21,117,
Netherlands,NLD,2022-03-22,126,
Netherlands,NLD,2022-03-23,126,
Netherlands,NLD,2022-03-24,125,
Netherlands,NLD,2022-03-25,126,
Netherlands,NLD,2022-03-26,133,
Netherlands,NLD,2022-03-27,129,
Netherlands,NLD,2022-03-28,121,
Netherlands,NLD,2022-03-29,107,
Netherlands,NLD,2022-03-30,103,
Netherlands,NLD,2022-03-31,111,
Netherlands,NLD,2022-04-01,105,
Netherlands,NLD,2022-04-02,104,
Netherlands,NLD,2022-04-03,98,
Netherlands,NLD,2022-04-04,100,
Netherlands,NLD,2022-04-05,91,
Netherlands,NLD,2022-04-06,82,
Netherlands,NLD,2022-04-07,71,
Netherlands,NLD,2022-04-08,77,
Netherlands,NLD,2022-04-09,67,
Netherlands,NLD,2022-04-10,61,
Netherlands,NLD,2022-04-11,54,
Netherlands,NLD,2022-04-12,54,
Netherlands,NLD,2022-04-13,53,
Netherlands,NLD,2022-04-14,51,
Netherlands,NLD,2022-04-15,44,
Netherlands,NLD,2022-04-19,43,
Netherlands,NLD,2022-04-20,47,
Netherlands,NLD,2022-04-21,50,
Netherlands,NLD,2022-04-22,51,
Netherlands,NLD,2022-04-25,52,
Netherlands,NLD,2022-04-26,48,
Netherlands,NLD,2022-04-28,41,
Netherlands,NLD,2022-04-29,39,
Netherlands,NLD,2022-05-02,39,
Netherlands,NLD,2022-05-03,35,
Netherlands,NLD,2022-05-04,33,
Netherlands,NLD,2022-05-06,28,
Netherlands,NLD,2022-05-09,31,
Netherlands,NLD,2022-05-10,27,
Netherlands,NLD,2022-05-11,26,
Netherlands,NLD,2022-05-12,23,
Netherlands,NLD,2022-05-13,21,
Netherlands,NLD,2022-05-16,17,
Netherlands,NLD,2022-05-17,17,
Netherlands,NLD,2022-05-18,14,
Netherlands,NLD,2022-05-19,19,
Netherlands,NLD,2022-05-20,18,
Netherlands,NLD,2022-05-23,21,
Netherlands,NLD,2022-05-24,22,
Netherlands,NLD,2022-05-25,24,
Netherlands,NLD,2022-05-27,24,
Netherlands,NLD,2022-05-30,25,
Netherlands,NLD,2022-05-31,20,
Netherlands,NLD,2022-06-01,23,
Netherlands,NLD,2022-06-02,19,
Netherlands,NLD,2022-06-03,17,
Netherlands,NLD,2022-06-07,18,
Netherlands,NLD,2022-06-08,17,
Netherlands,NLD,2022-06-09,16,
Netherlands,NLD,2022-06-10,22,
Netherlands,NLD,2022-06-13,21,
Netherlands,NLD,2022-06-14,25,
Netherlands,NLD,2022-06-15,31,
Netherlands,NLD,2022-06-16,27,
Netherlands,NLD,2022-06-17,29,
Netherlands,NLD,2022-06-20,29,
Netherlands,NLD,2022-06-21,25,
Netherlands,NLD,2022-06-22,26,
Netherlands,NLD,2022-06-23,23,
Netherlands,NLD,2022-06-24,19,
Netherlands,NLD,2022-06-27,23,
Netherlands,NLD,2022-06-28,28,
Netherlands,NLD,2022-06-29,28,
Netherlands,NLD,2022-06-30,31,
Netherlands,NLD,2022-07-01,30,
Netherlands,NLD,2022-07-04,34,
Netherlands,NLD,2022-07-05,43,
Netherlands,NLD,2022-07-06,39,
Netherlands,NLD,2022-07-07,34,
Netherlands,NLD,2022-07-08,33,
Netherlands,NLD,2022-07-11,34,
Netherlands,NLD,2022-07-12,40,
Netherlands,NLD,2022-07-13,37,
Netherlands,NLD,2022-07-14,34,
Netherlands,NLD,2022-07-15,36,
Netherlands,NLD,2022-07-18,40,
Netherlands,NLD,2022-07-19,45,
Netherlands,NLD,2022-07-20,46,
Netherlands,NLD,2022-07-21,46,
Netherlands,NLD,2022-07-22,55,
Netherlands,NLD,2022-07-25,57,
Netherlands,NLD,2022-07-26,59,
Netherlands,NLD,2022-07-27,58,
Netherlands,NLD,2022-07-28,57,
Netherlands,NLD,2022-07-29,54,
Netherlands,NLD,2022-08-01,48,
Netherlands,NLD,2022-08-02,41,
Netherlands,NLD,2022-08-03,35,
Netherlands,NLD,2022-08-04,33,
Netherlands,NLD,2022-08-05,34,
Netherlands,NLD,2022-08-08,34,
Netherlands,NLD,2022-08-09,31,
Netherlands,NLD,2022-08-10,32,
Netherlands,NLD,2022-08-11,33,
Netherlands,NLD,2022-08-12,34,
Netherlands,NLD,2022-08-15,34,
Netherlands,NLD,2022-08-16,31,
Netherlands,NLD,2022-08-17,29,
Netherlands,NLD,2022-08-18,30,
Netherlands,NLD,2022-08-19,29,
Netherlands,NLD,2022-08-22,28,
Netherlands,NLD,2022-08-23,25,
Netherlands,NLD,2022-08-24,24,
Netherlands,NLD,2022-08-25,21,
Netherlands,NLD,2022-08-26,19,
Netherlands,NLD,2022-08-29,18,
Netherlands,NLD,2022-08-30,20,
Netherlands,NLD,2022-08-31,17,
Netherlands,NLD,2022-09-01,19,
Netherlands,NLD,2022-09-02,20,
Netherlands,NLD,2022-09-05,22,
Netherlands,NLD,2022-09-06,21,
Netherlands,NLD,2022-09-07,23,
Netherlands,NLD,2022-09-08,22,
Netherlands,NLD,2022-09-09,23,
Netherlands,NLD,2022-09-12,21,
Netherlands,NLD,2022-09-13,23,
Netherlands,NLD,2022-09-14,23,
Netherlands,NLD,2022-09-15,22,
Netherlands,NLD,2022-09-16,26,
Netherlands,NLD,2022-09-19,28,
Netherlands,NLD,2022-09-20,26,
Netherlands,NLD,2022-09-21,27,
Netherlands,NLD,2022-09-22,27,
Netherlands,NLD,2022-09-23,27,
Netherlands,NLD,2022-09-26,27,
Netherlands,NLD,2022-09-27,24,
Netherlands,NLD,2022-09-28,24,
Netherlands,NLD,2022-09-29,25,
Netherlands,NLD,2022-09-30,30,
Netherlands,NLD,2022-10-03,31,
Netherlands,NLD,2022-10-04,30,
Netherlands,NLD,2022-10-05,37,
Netherlands,NLD,2022-10-06,37,
Netherlands,NLD,2022-10-07,42,
Netherlands,NLD,2022-10-10,48,
Netherlands,NLD,2022-10-11,55,
Netherlands,NLD,2022-10-12,64,
Netherlands,NLD,2022-10-13,73,
Netherlands,NLD,2022-10-14,72,
Netherlands,NLD,2022-10-17,74,
Netherlands,NLD,2022-10-18,73,
Netherlands,NLD,2022-10-19,83,
Netherlands,NLD,2022-10-20,75,
Netherlands,NLD,2022-10-21,65,
Netherlands,NLD,2022-10-24,62,
Netherlands,NLD,2022-10-25,64,
Netherlands,NLD,2022-10-26,68,
Netherlands,NLD,2022-10-27,69,
Netherlands,NLD,2022-10-28,64,
Netherlands,NLD,2022-10-31,71,
Netherlands,NLD,2022-11-01,70,
Netherlands,NLD,2022-11-02,69,
Netherlands,NLD,2022-11-03,64,
Netherlands,NLD,2022-11-04,57,
Netherlands,NLD,2022-11-07,50,
Netherlands,NLD,2022-11-08,39,
Netherlands,NLD,2022-11-09,30,
Netherlands,NLD,2022-11-10,27,
Netherlands,NLD,2022-11-11,25,
Netherlands,NLD,2022-11-14,21,
Netherlands,NLD,2022-11-15,21,
Netherlands,NLD,2022-11-16,23,
Netherlands,NLD,2022-11-17,23,
Netherlands,NLD,2022-11-18,19,
Netherlands,NLD,2022-11-21,29,
Netherlands,NLD,2022-11-22,29,
Netherlands,NLD,2022-11-23,32,
Netherlands,NLD,2022-11-24,35,
Netherlands,NLD,2022-11-25,33,
Netherlands,NLD,2022-11-28,33,
Netherlands,NLD,2022-11-29,37,
Netherlands,NLD,2022-11-30,30,
Netherlands,NLD,2022-12-01,31,
Netherlands,NLD,2022-12-02,32,
Netherlands,NLD,2022-12-05,28,
Netherlands,NLD,2022-12-06,29,
Netherlands,NLD,2022-12-07,31,
Netherlands,NLD,2022-12-08,29,
Netherlands,NLD,2022-12-09,28,
Netherlands,NLD,2022-12-12,28,
Netherlands,NLD,2022-12-13,30,
Netherlands,NLD,2022-12-14,36,
Netherlands,NLD,2022-12-15,37,
Netherlands,NLD,2022-12-16,38,
Netherlands,NLD,2022-12-19,41,
Netherlands,NLD,2022-12-20,43,
Netherlands,NLD,2022-12-21,47,
Netherlands,NLD,2022-12-22,54,
Netherlands,NLD,2022-12-23,55,
Netherlands,NLD,2022-12-27,56,
Netherlands,NLD,2022-12-28,56,
Netherlands,NLD,2022-12-29,63,
Netherlands,NLD,2022-12-30,66,
Netherlands,NLD,2023-01-02,64,
Netherlands,NLD,2023-01-03,58,
Netherlands,NLD,2023-01-04,52,
Netherlands,NLD,2023-01-05,53,
Netherlands,NLD,2023-01-06,57,
Netherlands,NLD,2023-01-09,47,
Netherlands,NLD,2023-01-10,42,
Netherlands,NLD,2023-01-11,40,
Netherlands,NLD,2023-01-12,38,
Netherlands,NLD,2023-01-13,40,
Netherlands,NLD,2023-01-16,35,
Netherlands,NLD,2023-01-17,26,
Netherlands,NLD,2023-01-18,29,
Netherlands,NLD,2023-01-19,31,
Netherlands,NLD,2023-01-20,26,
Netherlands,NLD,2023-01-23,24,
Netherlands,NLD,2023-01-24,24,
Netherlands,NLD,2023-01-25,22,
Netherlands,NLD,2023-01-26,23,
Netherlands,NLD,2023-01-27,20,
Netherlands,NLD,2023-01-30,17,
Netherlands,NLD,2023-01-31,20,
Netherlands,NLD,2023-02-01,20,
Netherlands,NLD,2023-02-02,17,
Netherlands,NLD,2023-02-03,21,
Netherlands,NLD,2023-02-06,21,
Netherlands,NLD,2023-02-07,21,
Netherlands,NLD,2023-02-08,23,
Netherlands,NLD,2023-02-09,27,
Netherlands,NLD,2023-02-10,25,
Netherlands,NLD,2023-02-13,23,
Netherlands,NLD,2023-02-14,19,
Netherlands,NLD,2023-02-15,19,
Netherlands,NLD,2023-02-16,24,
Netherlands,NLD,2023-02-17,22,
Netherlands,NLD,2023-02-20,20,
Netherlands,NLD,2023-02-21,23,
Netherlands,NLD,2023-02-22,31,
Netherlands,NLD,2023-02-23,38,
Netherlands,NLD,2023-02-24,40,
Netherlands,NLD,2023-02-27,41,
Netherlands,NLD,2023-02-28,53,
Netherlands,NLD,2023-03-01,59,
Netherlands,NLD,2023-03-02,69,
Netherlands,NLD,2023-03-03,70,
Netherlands,NLD,2023-03-06,71,
Netherlands,NLD,2023-03-07,77,
Netherlands,NLD,2023-03-08,76,
Netherlands,NLD,2023-03-09,64,
Netherlands,NLD,2023-03-10,57,
Netherlands,NLD,2023-03-13,51,
Netherlands,NLD,2023-03-14,49,
Netherlands,NLD,2023-03-15,46,
Netherlands,NLD,2023-03-16,40,
Netherlands,NLD,2023-03-17,38,
Netherlands,NLD,2023-03-20,44,
Netherlands,NLD,2023-03-21,47,
Netherlands,NLD,2023-03-22,49,
Netherlands,NLD,2023-03-23,46,
Netherlands,NLD,2023-03-24,50,
Netherlands,NLD,2023-03-27,49,
Netherlands,NLD,2023-03-28,52,
Netherlands,NLD,2023-03-29,52,
Netherlands,NLD,2023-03-30,46,
Netherlands,NLD,2023-03-31,44,
Netherlands,NLD,2023-04-03,47,
Netherlands,NLD,2023-04-04,42,
Netherlands,NLD,2023-04-05,40,
Netherlands,NLD,2023-04-06,35,
Netherlands,NLD,2023-04-07,32,
Netherlands,NLD,2023-04-11,31,
Netherlands,NLD,2023-04-12,27,
Netherlands,NLD,2023-04-13,22,
Netherlands,NLD,2023-04-14,19,
Netherlands,NLD,2023-04-17,23,
Netherlands,NLD,2023-04-18,26,
Netherlands,NLD,2023-04-19,24,
Netherlands,NLD,2023-04-20,25,
Netherlands,NLD,2023-04-21,24,
Netherlands,NLD,2023-04-24,27,
Netherlands,NLD,2023-04-25,30,
Netherlands,NLD,2023-04-26,27,
Netherlands,NLD,2023-04-28,23,
Netherlands,NLD,2023-05-01,23,
Netherlands,NLD,2023-05-02,23,
Netherlands,NLD,2023-05-03,23,
Netherlands,NLD,2023-05-04,22,
Netherlands,NLD,2023-05-05,20,
Netherlands,NLD,2023-05-08,22,
Netherlands,NLD,2023-05-09,22,
Netherlands,NLD,2023-05-10,20,
Netherlands,NLD,2023-05-11,21,
Netherlands,NLD,2023-05-12,21,
Netherlands,NLD,2023-05-15,18,
Netherlands,NLD,2023-05-16,19,
Netherlands,NLD,2023-05-17,16,
Netherlands,NLD,2023-05-19,16,
Netherlands,NLD,2023-05-22,16,
Netherlands,NLD,2023-05-23,15,
Netherlands,NLD,2023-05-24,13,
Netherlands,NLD,2023-05-25,13,
Netherlands,NLD,2023-05-26,12,
Netherlands,NLD,2023-05-30,13,
Netherlands,NLD,2023-05-31,11,
Netherlands,NLD,2023-06-01,13,
Netherlands,NLD,2023-06-02,16,
Netherlands,NLD,2023-06-05,16,
Netherlands,NLD,2023-06-06,16,
Netherlands,NLD,2023-06-07,13,
Netherlands,NLD,2023-06-08,12,
Netherlands,NLD,2023-06-09,14,
Netherlands,NLD,2023-06-12,11,
Netherlands,NLD,2023-06-13,7,
Netherlands,NLD,2023-06-14,8,
Netherlands,NLD,2023-06-15,7,
Netherlands,NLD,2023-06-16,7,
Netherlands,NLD,2023-06-19,8,
Netherlands,NLD,2023-06-20,6,
Netherlands,NLD,2023-06-21,8,
Netherlands,NLD,2023-06-22,7,
Netherlands,NLD,2023-06-23,5,
Netherlands,NLD,2023-06-26,5,
Netherlands,NLD,2023-06-27,6,
Netherlands,NLD,2023-06-28,4,
Netherlands,NLD,2023-06-29,5,
Netherlands,NLD,2023-06-30,3,
Netherlands,NLD,2023-07-03,3,
Norway,NOR,2020-02-12,0,
Norway,NOR,2020-03-01,0,
Norway,NOR,2020-03-08,0,
Norway,NOR,2020-03-15,11,
Norway,NOR,2020-03-22,44,
Norway,NOR,2020-03-29,78,
Norway,NOR,2020-04-05,36,
Norway,NOR,2020-04-12,12,
Norway,NOR,2020-04-19,15,
Norway,NOR,2020-04-26,13,
Norway,NOR,2020-05-03,3,
Norway,NOR,2020-05-10,4,
Norway,NOR,2020-05-17,3,
Norway,NOR,2020-05-24,1,
Norway,NOR,2020-05-31,1,
Norway,NOR,2020-06-07,0,
Norway,NOR,2020-06-14,4,
Norway,NOR,2020-06-21,2,
Norway,NOR,2020-06-28,0,
Norway,NOR,2020-07-05,1,
Norway,NOR,2020-07-12,1,
Norway,NOR,2020-07-19,1,
Norway,NOR,2020-07-26,1,
Norway,NOR,2020-08-02,0,
Norway,NOR,2020-08-09,1,
Norway,NOR,2020-08-16,1,
Norway,NOR,2020-08-23,1,
Norway,NOR,2020-08-30,1,
Norway,NOR,2020-09-06,1,
Norway,NOR,2020-09-13,2,
Norway,NOR,2020-09-20,2,
Norway,NOR,2020-09-27,3,
Norway,NOR,2020-10-04,3,
Norway,NOR,2020-10-11,2,
Norway,NOR,2020-10-18,6,
Norway,NOR,2020-10-25,4,
Norway,NOR,2020-11-01,5,
Norway,NOR,2020-11-08,17,
Norway,NOR,2020-11-15,17,
Norway,NOR,2020-11-22,24,
Norway,NOR,2020-11-29,14,
Norway,NOR,2020-12-06,19,
Norway,NOR,2020-12-13,20,
Norway,NOR,2020-12-20,14,
Norway,NOR,2020-12-27,14,
Norway,NOR,2021-01-03,11,
Norway,NOR,2021-01-10,22,
Norway,NOR,2021-01-17,15,
Norway,NOR,2021-01-24,14,
Norway,NOR,2021-01-31,10,
Norway,NOR,2021-02-07,10,
Norway,NOR,2021-02-14,8,
Norway,NOR,2021-02-21,8,
Norway,NOR,2021-02-28,12,
Norway,NOR,2021-03-07,18,
Norway,NOR,2021-03-14,30,
Norway,NOR,2021-03-21,47,
Norway,NOR,2021-03-28,55,
Norway,NOR,2021-04-04,55,
Norway,NOR,2021-04-11,32,
Norway,NOR,2021-04-18,34,
Norway,NOR,2021-04-25,29,
Norway,NOR,2021-05-02,14,
Norway,NOR,2021-05-09,12,
Norway,NOR,2021-05-16,13,
Norway,NOR,2021-05-23,14,
Norway,NOR,2021-05-30,10,
Norway,NOR,2021-06-06,8,
Norway,NOR,2021-06-13,3,
Norway,NOR,2021-06-20,0,
Norway,NOR,2021-06-27,5,
